,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.5270769000053406,0.5177774429321289,0.49366870522499084,0.4668397903442383,0.49864262342453003,0.45884186029434204,0.5387794375419617,0.5407142043113708,0.5217960476875305,0.4753509759902954,0.44877541065216064,0.5043523907661438,0.5235556364059448,0.5331813097000122,0.5066074132919312,0.6123960614204407,0.4179462194442749,0.2835068702697754,0.4722641706466675,0.35727816820144653,0.7231808304786682,0.4906245470046997,0.5401716232299805,0.45402655005455017,0.4985067844390869,0.6066022515296936,0.4269954562187195,0.4636096656322479,0.5100005269050598,0.4865117371082306,0.7770438194274902,0.5971464514732361,1.4192552298328276e-12
1,0.5236777067184448,0.5220683813095093,0.5074618458747864,0.4562138020992279,0.5126670002937317,0.47435131669044495,0.5136777758598328,0.534797191619873,0.4878402054309845,0.46743810176849365,0.4605025351047516,0.49428650736808777,0.5401251316070557,0.5095892548561096,0.5077201128005981,0.5850381255149841,0.40766847133636475,0.34286803007125854,0.4640834331512451,0.38285863399505615,0.6825133562088013,0.48381590843200684,0.5277027487754822,0.46492210030555725,0.49611082673072815,0.5734312534332275,0.4712555706501007,0.4442042410373688,0.512267529964447,0.5013840794563293,0.7799859642982483,0.6104874014854431,3.1107698578220456e-17
2,0.5393583178520203,0.5355027318000793,0.4787170886993408,0.466449499130249,0.5205193758010864,0.47312796115875244,0.5169546008110046,0.5260827541351318,0.5283869504928589,0.47856900095939636,0.4733332395553589,0.5004733204841614,0.5207837224006653,0.4910111427307129,0.4889250695705414,0.5817381739616394,0.4147721529006958,0.26196011900901794,0.43209508061408997,0.4149590730667114,0.7130022644996643,0.49597087502479553,0.5289293527603149,0.4981192648410797,0.499348908662796,0.6200969815254211,0.44710293412208557,0.47586965560913086,0.5082330107688904,0.49605345726013184,0.753062903881073,0.5008819699287415,3.708818621817045e-05
3,0.5281710624694824,0.5007310509681702,0.4802980124950409,0.4676714241504669,0.5135838389396667,0.46625277400016785,0.5336319208145142,0.5418068170547485,0.5290699601173401,0.47064292430877686,0.4829472601413727,0.5193122625350952,0.5210570096969604,0.5078485608100891,0.47673851251602173,0.5954920649528503,0.42130082845687866,0.2598249316215515,0.42387333512306213,0.3719461262226105,0.7285723090171814,0.48820123076438904,0.5188652276992798,0.47313547134399414,0.5027298331260681,0.6056910157203674,0.43167057633399963,0.4683978259563446,0.4997708201408386,0.4937666058540344,0.7797042727470398,0.5684899687767029,1.1672183063637931e-05
4,0.5164955258369446,0.5154169201850891,0.4971831738948822,0.48897263407707214,0.49432632327079773,0.4662381410598755,0.5667057633399963,0.4952157139778137,0.5812430381774902,0.47534704208374023,0.4754110276699066,0.5210387110710144,0.5025939345359802,0.5079524517059326,0.47821512818336487,0.6581289768218994,0.44279080629348755,0.17954829335212708,0.50087571144104,0.266793817281723,0.7987511157989502,0.49544334411621094,0.5474865436553955,0.46066126227378845,0.5048405528068542,0.6452199816703796,0.3108035922050476,0.47837212681770325,0.4813595116138458,0.5170792937278748,0.8077514171600342,0.5444574356079102,6.442547843409259e-15
5,0.5132681131362915,0.5329242944717407,0.5153379440307617,0.4563846290111542,0.5054312944412231,0.4669627845287323,0.5491946935653687,0.5443642139434814,0.5013439655303955,0.48016634583473206,0.46773895621299744,0.508692741394043,0.5340385437011719,0.49717196822166443,0.48083218932151794,0.6051622629165649,0.42235425114631653,0.2771552801132202,0.4547251760959625,0.3493233323097229,0.7092576026916504,0.49292102456092834,0.5403819680213928,0.45687219500541687,0.48828962445259094,0.5848672986030579,0.439677894115448,0.4711855351924896,0.4931851029396057,0.4992908239364624,0.795455813407898,0.5862866044044495,3.837016038232832e-09
6,0.5055446624755859,0.5105870366096497,0.49826565384864807,0.4875824749469757,0.5103344917297363,0.48139438033103943,0.5440868735313416,0.5127671957015991,0.5378981828689575,0.4776254892349243,0.4940553307533264,0.5106829404830933,0.5161972641944885,0.5205151438713074,0.5100324153900146,0.5833151340484619,0.44309553503990173,0.26398491859436035,0.4561445713043213,0.4113692343235016,0.7286040782928467,0.5018762350082397,0.549629807472229,0.49055224657058716,0.5150395631790161,0.6268516182899475,0.43623945116996765,0.4740927815437317,0.4881193935871124,0.47609743475914,0.7306070923805237,0.5122601985931396,6.989612888474994e-09
7,0.5294271111488342,0.5276559591293335,0.47918906807899475,0.46505969762802124,0.509300708770752,0.47236064076423645,0.5431392788887024,0.5230306386947632,0.5380130410194397,0.4886166751384735,0.4533753991127014,0.51230388879776,0.5235684514045715,0.509077787399292,0.49659696221351624,0.6180157661437988,0.41865456104278564,0.25620418787002563,0.4848150312900543,0.32681864500045776,0.726433515548706,0.4782244563102722,0.5176757574081421,0.4461592137813568,0.5194330215454102,0.6111069917678833,0.39771056175231934,0.4761526882648468,0.500134289264679,0.511481761932373,0.8000911474227905,0.6128312349319458,2.1868555577508886e-11
8,0.518718957901001,0.5150604248046875,0.4877144396305084,0.47227826714515686,0.49255189299583435,0.4912252724170685,0.5111958980560303,0.5198811292648315,0.5411410927772522,0.4777243435382843,0.4777906537055969,0.5005006194114685,0.5039845705032349,0.5194246172904968,0.48170205950737,0.5971523523330688,0.4227800965309143,0.2263556271791458,0.4168906807899475,0.3565594255924225,0.7624496221542358,0.4771861135959625,0.531510591506958,0.4951588213443756,0.5071188807487488,0.5977965593338013,0.39308756589889526,0.461336225271225,0.503125786781311,0.48876863718032837,0.756513774394989,0.5757629871368408,1.4675769044458775e-08
9,0.5350049138069153,0.5245078802108765,0.5027258396148682,0.452261745929718,0.5017615556716919,0.45315825939178467,0.530754029750824,0.5109302401542664,0.4967675805091858,0.45853763818740845,0.46544933319091797,0.5028462409973145,0.5389797687530518,0.501473605632782,0.4856534004211426,0.605739176273346,0.42035356163978577,0.3303678035736084,0.45984455943107605,0.36665117740631104,0.6806430816650391,0.4816305935382843,0.5059126019477844,0.4737621545791626,0.490653932094574,0.5735946893692017,0.4591822624206543,0.4602319598197937,0.5092223882675171,0.49721404910087585,0.8016247153282166,0.6197784543037415,8.530389529514196e-14
